prod,insp,date,buydate,ingr_A,ingr_B,ingr_C,wtcd,gram,origin,label,A_P,B_P,C_P,ingr_extra,extra_P,duration,date_month,buydate_month,buydate_season,buydate_year
GBMD,L,2023-05-23,2023-06-07,131.1993,6.5868,6.0775,F3,713.08,오포,0,0.18398959443540694,0.009237112245470355,0.008522886632635888,569.2164,0.7982504066864867,15,5,6,Summer,2023
KCMD,K,2023-06-19,2023-06-21,404.2438,6.1965,7.0102,F3,767.0,오포,0,0.527045371577575,0.008078878748370275,0.009139765319426337,349.54949999999997,0.45573598435462837,2,6,6,Summer,2023
JJBB,K,2023-04-23,2023-06-26,321.4948,5.6749,5.6923,F3,2021.35,산천,0,0.1590495460954313,0.0028074801494051005,0.0028160882578474786,1688.4879999999998,0.8353268854973162,64,4,6,Summer,2023
KCMD,C,2023-05-19,2023-06-24,131.5203,5.6946,6.0476,F3,499.1,오포,0,0.26351492686836303,0.011409737527549589,0.012117010619114405,355.83750000000003,0.712958324984973,36,5,6,Summer,2023
KCMD,C,2023-06-18,2023-08-01,396.9125,6.5026,6.8617,F3,743.99,창하,0,0.533491713598301,0.008740171238860738,0.00922283901665345,333.71320000000003,0.4485452761461848,44,6,8,Summer,2023
KCMD,C,2023-04-11,2023-07-09,323.608,6.2426,6.6127,F3,701.88,산천,0,0.4610588704621873,0.008894112953781274,0.009421411067418933,365.4167,0.5206256055166125,89,4,7,Summer,2023
JJBB,L,2023-04-19,2023-05-24,321.1644,5.9749,6.2507,F3,2027.46,산천,0,0.15840726820751086,0.002946987856727136,0.003083020133566137,1694.0700000000002,0.8355627238021959,35,4,5,Spring,2023
JJBB,K,2023-04-27,2023-06-14,315.7195,5.5599,6.1528,F2,1972.33,수성,1,0.16007437903393448,0.00281895017568054,0.0031195591001505836,1644.8978,0.8339871116902344,48,4,6,Summer,2023
GBMD,L,2023-04-14,2023-05-16,338.1992,6.1937,5.6214,F1,1005.88,수성,0,0.3362222133852945,0.006157493935658329,0.005588539388396231,655.8657000000001,0.652031753290651,32,4,5,Spring,2023
KCMD,L,2023-04-18,2023-06-02,328.8631,7.593937499999999,5.9251,F3,707.9,산천,0,0.46456151998869893,0.010727415595423081,0.008369967509535245,365.51786250000004,0.5163410969063428,45,4,6,Summer,2023
KCMD,C,2023-04-13,2023-04-26,319.7212,5.824,5.9662,F3,679.13,창하,0,0.4707805574779497,0.008575677705299427,0.008785063242678132,347.61859999999996,0.5118587015740726,13,4,4,Spring,2023
KCMD,K,2023-04-29,2023-09-10,330.6935,7.3199,6.2144,F3,719.81,수성,0,0.4594177630207972,0.010169211319653797,0.00863338936663842,375.58219999999994,0.5217796362929106,134,4,9,Fall,2023
KCMD,Y,2023-05-14,2023-09-21,131.5425,6.4688,6.5681,F3,516.55,산천,0,0.25465589003968636,0.01252308585809699,0.012715322814829157,371.9706,0.7201057012873875,130,5,9,Fall,2023
KCMD,L,2023-04-02,2023-04-08,322.828,7.0591,5.6356,F3,713.03,수성,0,0.4527551435423474,0.009900144453950044,0.007903734765718134,377.5073,0.5294409772379843,6,4,4,Spring,2023
GBMD,K,2023-04-07,2023-04-30,317.2002,6.3533,5.858,F3,983.43,수성,1,0.32254476678563804,0.006460347965793194,0.005956702561443112,654.0184999999999,0.6650381826871256,23,4,4,Spring,2023
KCMD,K,2023-06-03,2023-07-08,399.6851,6.3011,6.9395,F3,758.79,오포,1,0.526740073010978,0.008304142121008449,0.00914548162205617,345.86429999999996,0.45581030324595734,35,6,7,Summer,2023
KCMD,P,2023-04-24,2023-09-25,314.1878,7.5692,6.1485,F3,679.78,오포,0,0.4621904145458825,0.011134778899055578,0.009044838035835124,351.87449999999995,0.5176299685192267,154,4,9,Fall,2023
KCMD,L,2023-04-25,2023-05-08,314.5711,5.7966,5.8941,F1,692.31,산천,0,0.4543789631812339,0.008372838757204144,0.008513671621094596,366.04819999999995,0.5287345264404674,13,4,5,Spring,2023
JJBB,L,2023-04-10,2023-04-13,313.5723,6.3093,5.6487,F1,2029.16,창하,0,0.15453305801415362,0.003109316170237931,0.002783762739261566,1703.6297,0.8395738630763468,3,4,4,Spring,2023
KCMD,C,2023-04-20,2023-05-05,328.1608,5.754,6.2663,F2,683.21,창하,0,0.4803220093382708,0.008422007874591998,0.009171850529119889,343.0289,0.5020841322580173,15,4,5,Spring,2023
JJBB,L,2023-04-25,2023-05-14,320.3816,6.7253,6.3761,F3,1975.29,수성,0,0.16219471571262953,0.003404715257000238,0.0032279310885996487,1641.807,0.8311726379417707,19,4,5,Spring,2023
GGMD,C,2023-04-01,2023-04-02,328.1191,6.2377,5.5175,F2,2750.07,오포,0,0.11931299930547222,0.002268196809535757,0.002006312566589214,2410.1957,0.8764124913184028,1,4,4,Spring,2023
KCMD,L,2023-04-29,2023-08-23,324.9225,6.177,5.9932,F3,692.77,오포,0,0.4690192993345555,0.008916379173463053,0.00865106745384471,355.67729999999995,0.5134132540381366,116,4,8,Summer,2023
GGMD,K,2023-04-09,2024-04-09,318.7145,6.2675,6.501,F3,2617.61,수성,1,0.12175782488606017,0.0023943597403738525,0.0024835632504460175,2286.1270000000004,0.8733642521231201,366,4,4,Spring,2024
KCMD,K,2023-05-23,2023-06-06,128.9405,5.7416,6.1298,F3,454.53,수성,0,0.2836787450773326,0.012631949486282535,0.013486018524629838,313.7181,0.690203286911755,14,5,6,Summer,2023
KCMD,L,2023-04-20,2023-05-21,325.3922,6.0918,6.6487,F3,716.55,수성,0,0.45410955271788433,0.008501570023027006,0.009278766310794781,378.41729999999995,0.5281101109482939,31,4,5,Spring,2023
JJBB,Y,2023-04-06,2023-05-16,320.3676,5.8345,5.8522,F2,1972.59,오포,0,0.16240962389548766,0.0029577864634820214,0.0029667594380991488,1640.5357,0.8316658302029312,40,4,5,Spring,2023
KCMD,C,2023-05-11,2023-06-06,131.5379,6.1576,6.5527,F3,489.93,오포,0,0.2684830485987794,0.012568326087400241,0.013374767823974853,345.6818,0.7055738574898455,26,5,6,Summer,2023
GBMD,C,2023-04-01,2023-04-22,329.9286,6.3366,6.5287,F3,1006.12,수성,0,0.3279217190792351,0.006298055897904822,0.006488987397129567,663.3261,0.6592912376257305,21,4,4,Spring,2023
GBMD,Y,2023-05-05,2023-06-01,131.5474,6.0526,5.7988,F3,727.09,창하,0,0.18092313193689916,0.008324416509648049,0.00797535380764417,583.6912,0.8027770977458085,27,5,6,Summer,2023
KCMD,C,2023-06-10,2023-07-30,396.5057,6.2148,6.4331,F1,793.27,창하,0,0.4998370037944206,0.00783440694845387,0.008109596984633228,384.11639999999994,0.48421899227249227,50,6,7,Summer,2023
KCMD,Y,2023-04-26,2023-05-15,323.2585,5.876,5.9664,F3,710.32,수성,0,0.45508855163869805,0.008272327964860908,0.00839959454893569,375.2191,0.5282395258475053,19,4,5,Spring,2023
KCMD,Y,2023-06-20,2023-09-19,400.26,6.3912,6.9343,F3,748.33,창하,0,0.5348709793807545,0.008540617107425869,0.009266366442612216,334.7445,0.4473220370692074,91,6,9,Fall,2023
KCMD,C,2023-04-06,2023-04-25,325.7225,5.7559,6.1393,F3,715.65,창하,0,0.4551421784391812,0.00804289806469643,0.008578634807517643,378.03229999999996,0.5282362886886047,19,4,4,Spring,2023
JJBB,K,2023-04-25,2023-07-03,321.9213,7.3402,6.2041,F3,1971.7,오포,1,0.16327093371202514,0.0037227772987777044,0.0031465740224172036,1636.2344,0.8298597149667799,69,4,7,Summer,2023
GBMD,L,2023-05-12,2023-08-15,127.577,5.7262,5.7313,F2,701.66,산천,1,0.18182168001596216,0.008160932645440813,0.00816820112305105,562.6255,0.801849186215546,95,5,8,Summer,2023
KCMD,C,2023-05-18,2023-06-06,131.5274,6.5433,6.5165,F3,524.57,수성,0,0.2507337438282784,0.01247364508073279,0.012422555616981527,379.98280000000005,0.7243700554740073,19,5,6,Summer,2023
KCMD,K,2023-06-23,2023-08-17,395.9895,6.2265,6.7733,F3,774.24,산천,0,0.5114557501549907,0.008042079975201488,0.008748320934077288,365.2507,0.4717538489357305,55,6,8,Summer,2023
KCMD,L,2023-05-17,2023-07-01,130.6453,6.5774,5.4817,F1,518.14,산천,0,0.2521428571428571,0.01269425251862431,0.0105795730883545,375.4356,0.7245833172501641,45,5,7,Summer,2023
KCMD,Y,2023-06-13,2023-07-25,400.7004,6.3351,6.8925,F3,783.47,산천,0,0.5114431950170396,0.008085950961747098,0.008797401304453266,369.54200000000003,0.4716734527167601,42,6,7,Summer,2023
GGMD,C,2023-05-11,2023-07-20,131.5698,7.4247,6.6671,F3,2491.94,창하,0,0.052798141207252174,0.0029794858624204433,0.0026754657014213825,2346.2784,0.941546907228906,70,5,7,Summer,2023
KCMD,C,2023-04-11,2023-09-06,323.7074,5.9587,6.4184,F3,695.95,오포,0,0.4651302536101731,0.008561965658452474,0.009222501616495437,359.8655,0.5170852791148789,148,4,9,Fall,2023
JJBB,L,2023-06-02,2023-07-22,404.6814,6.3744,6.8838,F3,2111.09,산천,0,0.19169310640474824,0.003019482826407211,0.0032607799762208144,1693.1504000000002,0.8020266307926238,50,6,7,Summer,2023
GBMD,C,2023-04-21,2023-05-25,317.6803,7.4436,5.9405,F1,912.17,창하,0,0.3482687437648684,0.008160320992797395,0.006512492188956006,581.1056,0.6370584430533782,34,4,5,Spring,2023
KCMD,L,2023-06-19,2023-08-09,394.3135,6.259,6.9014,F1,772.52,산천,0,0.5104249728162378,0.00810205561021074,0.0089336198415575,365.04609999999997,0.47253935173199396,51,6,8,Summer,2023
KCMD,L,2023-06-25,2023-08-03,400.6396,6.1263,7.0317,F3,785.11,산천,0,0.5102974105539351,0.0078031103921743445,0.008956324591458521,371.3124,0.472943154462432,39,6,8,Summer,2023
KCMD,K,2023-04-27,2023-05-24,319.3446,7.0477,5.9895,F3,669.63,창하,1,0.47689709242417455,0.010524767408867583,0.008944491734241297,337.24819999999994,0.5036336484327165,27,4,5,Spring,2023
KCMD,L,2023-05-29,2023-07-11,130.9283,5.8926,6.2441,F1,482.05,창하,0,0.2716073021470802,0.012224043149050928,0.012953220620267608,338.985,0.7032154340836013,43,5,7,Summer,2023
KCMD,K,2023-05-14,2023-05-23,128.0408,6.1358,6.4998,F3,515.42,수성,0,0.24842031741104342,0.011904466260525397,0.012610686430483877,374.7436,0.7270645298979473,9,5,5,Spring,2023
GGMD,Y,2023-06-25,2023-07-27,394.6304,6.2306,6.7636,F3,2758.29,창하,1,0.14307067059663778,0.0022588632812358383,0.0024520989453610752,2350.6654,0.8522183671767652,32,6,7,Summer,2023
GBMD,K,2023-04-23,2023-07-22,322.9404,5.8355,5.869,F3,993.79,수성,0,0.32495839161191,0.005871964902041679,0.005905674237011844,659.1451,0.6632639692490365,90,4,7,Summer,2023
KCMD,Y,2023-04-10,2023-05-28,326.3023,6.3248,6.5123,F2,680.75,창하,0,0.4793276533235402,0.00929092912229159,0.009566360631656261,341.61060000000003,0.5018150569225119,48,4,5,Spring,2023
GBMD,K,2023-05-28,2023-06-14,127.3666,7.0252,6.823,F3,724.76,창하,0,0.17573624372205973,0.009693139798002097,0.009414150891329544,583.5452,0.8051564655886086,17,5,6,Summer,2023
KCMD,C,2023-05-18,2023-06-07,131.549,5.8967,5.8817,F2,534.0,창하,0,0.24634644194756555,0.01104250936329588,0.011014419475655431,390.6726,0.7315966292134831,20,5,6,Summer,2023
KCMD,L,2023-05-20,2023-05-23,130.4468,6.8971,6.2227,F3,524.12,창하,0,0.24888727772265892,0.013159390979165077,0.01187266274898878,380.5534,0.7260806685491872,3,5,5,Spring,2023
KCMD,L,2023-06-09,2023-09-01,405.7146,6.2335,6.6728,F1,769.16,창하,0,0.5274775079307297,0.008104295595194759,0.008675438140308907,350.53909999999996,0.45574275833376665,84,6,9,Fall,2023
KCMD,C,2023-06-14,2023-07-28,398.0509,6.274,6.6164,F3,792.87,창하,1,0.5020380390227906,0.007913024833831524,0.008344873686733008,381.9287,0.4817040624566448,44,6,7,Summer,2023
JJBB,K,2023-06-25,2023-07-10,399.5588,6.2635,6.855,F3,2104.71,산천,0,0.1898403105415948,0.002975944429398824,0.003256980771697764,1692.0327,0.8039267642573086,15,6,7,Summer,2023
GBMD,L,2023-04-25,2023-08-17,327.1133,6.3904,6.8326,F3,908.76,오포,0,0.3599556538580043,0.007031999647871825,0.007518596769223998,568.4237,0.6254937497248999,114,4,8,Summer,2023
KCMD,K,2023-05-23,2023-07-26,129.0969,6.7124,6.5311,F3,521.24,수성,0,0.2476726651830251,0.012877753050418233,0.01252992863172435,378.89959999999996,0.7269196531348322,64,5,7,Summer,2023
JJBB,L,2023-05-24,2023-07-09,128.2871,6.5103,6.2341,F3,1824.97,산천,1,0.07029545691162047,0.003567346312542124,0.003416001358926448,1683.9385,0.9227211954169109,46,5,7,Summer,2023
GBMD,K,2023-05-08,2024-01-28,128.4729,6.8731,6.3333,F3,796.08,수성,0,0.16138189629182997,0.008633680032157571,0.007955607476635514,654.4007,0.822028816199377,265,5,1,Winter,2024
KCMD,C,2023-06-18,2023-07-09,407.0608,6.3693,6.6005,F2,805.34,창하,0,0.5054521071845431,0.007908833536146223,0.008195917252340626,385.30940000000004,0.47844314202697,21,6,7,Summer,2023
KCMD,L,2023-06-18,2023-08-15,402.5856,6.073,6.983,F3,759.69,창하,0,0.5299340520475456,0.007994050204688755,0.009191907225315588,344.0484000000001,0.45287999052245,58,6,8,Summer,2023
JJBB,Y,2023-04-25,2023-06-12,327.2198,6.8631,5.6591,F2,2035.81,창하,0,0.16073199365363175,0.0033711888634008085,0.0027797780735923294,1696.068,0.8331170394093752,48,4,6,Summer,2023
KCMD,K,2023-05-04,2023-05-27,128.0323,5.9522,6.2415,F3,500.13,산천,1,0.2559980405094675,0.011901305660528263,0.012479755263631457,359.904,0.7196208985663728,23,5,5,Spring,2023
KCMD,C,2023-06-25,2023-07-25,401.4538,6.4027,6.9082,F3,791.03,산천,1,0.5075076798604351,0.008094130437530815,0.00873317067620697,376.26529999999997,0.4756650190258271,30,6,7,Summer,2023
KCMD,K,2023-06-11,2023-08-20,394.3977,5.9543,6.721,F3,785.67,창하,0,0.5019890030165337,0.007578627158985325,0.008554482161721843,378.597,0.4818778876627592,70,6,8,Summer,2023
JJBB,K,2023-06-07,2023-09-18,398.2136,6.0955,6.6914,F3,2045.06,오포,0,0.19471976372331373,0.0029805971462939966,0.003271982240129874,1634.0594999999998,0.7990276568902623,103,6,9,Fall,2023
KCMD,C,2023-06-06,2023-08-17,395.524,6.2497,6.6611,F3,772.68,산천,0,0.5118859036082207,0.008088341875032354,0.008620774447377959,364.24519999999995,0.47140498006936893,72,6,8,Summer,2023
GBMD,C,2023-06-26,2023-08-14,396.8591,6.3399,6.7612,F3,979.1,산천,0,0.4053305076090287,0.006475232356245531,0.0069055254825860475,569.1398,0.5812887345521397,49,6,8,Summer,2023
JJBB,Y,2023-04-23,2023-07-08,324.5883,6.5874,5.9077,F2,2026.69,산천,0,0.1601568567467151,0.0032503244206069995,0.0029149499923520616,1689.6066,0.8336778688403259,76,4,7,Summer,2023
JJBB,L,2023-05-16,2023-08-17,130.6962,5.6883,5.8983,F3,1789.4,오포,0,0.0730391192578518,0.003178886777690846,0.0032962445512462277,1647.1172000000001,0.9204857494132112,93,5,8,Summer,2023
GGMD,L,2023-04-14,2023-05-19,314.9717,6.8302,6.2675,F3,2684.33,산천,0,0.11733717538454662,0.0025444710598175337,0.0023348470568074716,2356.2606,0.8777835064988284,35,4,5,Spring,2023
JJBB,L,2023-04-10,2023-07-19,323.4747,5.6933,5.8423,F1,1976.34,오포,0,0.16367360879200948,0.002880729024358157,0.0029561209103696733,1641.3296999999998,0.8304895412732626,100,4,7,Summer,2023
KCMD,K,2023-05-15,2023-08-21,128.6275,5.5525,6.2708,F3,517.3,창하,1,0.24865165281268126,0.010733616856756235,0.012122172820413689,376.84919999999994,0.7284925575101487,98,5,8,Summer,2023
KCMD,K,2023-05-07,2023-07-03,129.2345,7.2714,5.7806,F3,522.15,창하,0,0.2475045485013885,0.013925883366848607,0.011070765105812506,379.8635,0.7274988030259504,57,5,7,Summer,2023
JJBB,K,2023-05-27,2023-05-29,128.1402,6.8193,5.6911,F3,1830.16,산천,0,0.07001584560912706,0.0037260676662149756,0.0031096188311404466,1689.5094000000001,0.9231484678935176,2,5,5,Spring,2023
JJBB,C,2023-06-02,2023-06-19,393.1942,6.2469,6.8727,F3,2052.29,수성,0,0.19158803093130114,0.0030438680693274343,0.003348795735495471,1645.9762,0.802019305263876,17,6,6,Summer,2023
JJBB,C,2023-06-18,2023-06-30,397.1414,6.4132,6.8099,F3,2058.21,수성,1,0.19295475194465092,0.0031159113987396813,0.0033086516924900763,1647.8455,0.8006206849641192,12,6,6,Summer,2023
KCMD,C,2023-06-03,2023-11-26,399.8654,6.3802,6.8572,F2,782.11,산천,1,0.5112649115853269,0.008157676030225927,0.008767564664816969,369.0072,0.47180984771963025,176,6,11,Fall,2023
KCMD,Y,2023-04-10,2023-07-02,331.7382,5.971,6.1373,F2,698.25,창하,0,0.475099462943072,0.008551378446115289,0.00878954529180093,354.4035,0.5075596133190118,83,4,7,Summer,2023
KCMD,L,2023-05-28,2023-11-09,127.5751,5.4879,6.5712,F3,512.49,산천,0,0.24893188159768972,0.010708306503541532,0.012822103845928702,372.8558,0.72753770805284,165,5,11,Fall,2023
GGMD,Y,2023-04-16,2023-04-21,324.7965,6.1529,6.3068,F3,2692.45,산천,0,0.12063232372003194,0.0022852420657765234,0.002342401901613772,2355.1938,0.8747400323125778,5,4,4,Spring,2023
KCMD,L,2023-06-27,2023-07-05,395.1715,6.0996,6.7189,F1,776.0,산천,0,0.5092416237113402,0.007860309278350516,0.008658376288659793,368.01,0.47423969072164945,8,6,7,Summer,2023
GGMD,K,2023-05-11,2023-07-02,128.541,6.6933,5.248,F3,2487.31,창하,0,0.05167872118875411,0.002690979411492737,0.0021099099026659325,2346.8277,0.9435203894970872,52,5,7,Summer,2023
JJBB,Y,2023-05-18,2023-09-06,131.5529,6.104,6.1991,F3,1841.02,산천,0,0.07145652953254174,0.003315553334564535,0.0033672094817003614,1697.164,0.9218607076511933,111,5,9,Fall,2023
GGMD,L,2023-06-20,2023-08-17,393.0963,6.2073,6.6178,F2,2761.61,창하,0,0.14234316214092502,0.0022477105746285682,0.002396355749001488,2355.6886000000004,0.853012771535445,58,6,8,Summer,2023
KCMD,Y,2023-05-24,2023-05-28,131.5124,6.1605,5.8462,F2,495.6,오포,1,0.2653599677158999,0.012430387409200968,0.011796206618240514,352.0809,0.7104134382566585,4,5,5,Spring,2023
KCMD,L,2023-06-19,2023-07-06,393.9149,6.3207,7.1107,F2,757.49,오포,0,0.5200265350037624,0.008344268571202261,0.009387186629526461,350.1437,0.4622420097955089,17,6,7,Summer,2023
KCMD,C,2023-05-06,2023-06-30,131.5352,5.7916,6.1621,F3,480.44,창하,0,0.27378070102406127,0.01205478311547748,0.012825951211389559,336.9511,0.7013385646490716,55,5,6,Summer,2023
KCMD,Y,2023-06-09,2023-08-09,402.0609,6.0656,6.826,F3,774.05,산천,0,0.5194249725469932,0.007836186292875138,0.00881855177314127,359.0974999999999,0.4639202893869904,61,6,8,Summer,2023
KCMD,L,2023-06-19,2023-06-26,397.6998,6.3944,6.5672,F1,785.11,수성,0,0.5065529671001515,0.008144591203780362,0.00836468775076104,374.4486,0.476937753945307,7,6,6,Summer,2023
KCMD,Y,2023-04-24,2023-06-17,321.1032,7.3999,6.0993,F2,686.84,오포,0,0.4675080076873799,0.010773833789528856,0.008880234115660125,352.2376,0.5128379244074311,54,4,6,Summer,2023
KCMD,L,2023-04-22,2023-05-24,319.07,7.1902,5.9279,F2,695.78,산천,0,0.4585788611342666,0.010334013624996407,0.00851979073845181,363.59189999999995,0.5225673345022852,32,4,5,Spring,2023
JJBB,K,2023-06-02,2023-08-14,394.9209,6.2623,6.7708,F3,2102.39,산천,0,0.1878437873087296,0.002978657622990977,0.003220525211782781,1694.436,0.8059570298564966,73,6,8,Summer,2023
KCMD,K,2023-04-29,2023-05-20,317.7165,6.587,5.9301,F3,703.73,수성,0,0.4514749975132508,0.009360123911159108,0.008426669319199125,373.49640000000005,0.530738209256391,21,4,5,Spring,2023
KCMD,C,2023-04-01,2023-06-23,319.3958,7.593937499999999,5.9205,F3,700.98,산천,0,0.45564181574367313,0.010833315501155523,0.008446032697081229,368.0697625,0.5250788360580901,83,4,6,Summer,2023
KCMD,C,2023-05-01,2023-05-13,131.5825,6.7001,6.282,F3,527.77,창하,0,0.24931788468461644,0.012695113401671183,0.011902912253443735,383.20539999999994,0.7260840896602686,12,5,5,Spring,2023
KCMD,K,2023-05-10,2023-06-19,127.9449,5.5438,6.3002,F3,508.97,산천,1,0.25138004204570014,0.010892194038941391,0.012378332711161759,369.1811,0.7253494312041967,40,5,6,Summer,2023
GBMD,C,2023-05-20,2023-09-01,131.5437,6.1741,7.0076,F2,800.52,수성,0,0.1643228151701394,0.007712611802328487,0.008753810023484736,655.7946,0.8192107630040473,104,5,9,Fall,2023
KCMD,K,2023-04-01,2023-04-22,323.0787,7.3004,6.6502,F3,685.11,창하,0,0.47157201033410695,0.010655807096670607,0.009706762417713944,348.0807,0.5080654201515085,21,4,4,Spring,2023
KCMD,Y,2023-04-11,2023-05-19,324.8126,5.5634,6.2258,F2,711.15,산천,1,0.4567427406313717,0.007823103424031499,0.008754552485410953,374.5482,0.5266796034591859,38,4,5,Spring,2023
KCMD,L,2023-06-09,2023-08-17,388.6966,6.32,6.6594,F1,780.73,창하,0,0.49786302562985923,0.008094988024028794,0.008529709374559706,379.05400000000003,0.4855122769715523,69,6,8,Summer,2023
GBMD,L,2023-05-18,2023-08-02,130.6195,6.4215,6.6108,F1,723.77,창하,0,0.18047100598256352,0.00887229368445777,0.009133840861047017,580.1182,0.8015228594719317,76,5,8,Summer,2023
KCMD,K,2023-04-21,2023-10-16,312.7377,5.6788,6.2492,F3,685.23,산천,0,0.45639814368898035,0.0082874363352451,0.009119857566072705,360.5643,0.5261945624097019,178,4,10,Fall,2023
GGMD,K,2023-05-13,2023-07-24,129.4704,5.949,6.224,F3,2440.54,수성,1,0.053049898792890106,0.00243757529071435,0.0025502552713743683,2298.8966,0.9419622706450212,72,5,7,Summer,2023
GBMD,L,2023-05-27,2023-07-14,130.1552,5.8408,5.9135,F3,719.06,창하,0,0.1810074263621951,0.008122827024170444,0.008223931243567992,577.1505,0.8026458153700665,48,5,7,Summer,2023
KCMD,L,2023-06-15,2023-07-26,398.4392,6.4935,6.6288,F1,750.47,창하,1,0.5309195570775648,0.008652577717963409,0.00883286473809746,338.9085,0.4515950004663744,41,6,7,Summer,2023
KCMD,P,2023-04-17,2023-05-31,325.9399,5.9039,6.1164,F2,689.17,오포,0,0.47294557221004985,0.008566681660548196,0.008875023579087888,351.2097999999999,0.5096127225503141,44,4,5,Spring,2023
KCMD,K,2023-06-07,2023-07-07,390.3806,6.194,6.9609,F3,758.16,오포,0,0.5149052970349267,0.008169779466075763,0.00918130737575182,354.62449999999995,0.4677436161232457,30,6,7,Summer,2023
KCMD,C,2023-05-10,2023-06-16,131.5,6.8618,6.2405,F3,520.69,창하,0,0.25254950162284656,0.013178282663388963,0.011985058288040867,376.08770000000004,0.7222871574257236,37,5,6,Summer,2023
