prod,insp,wtcd,origin,ingr_C,ingr_extra,A_P,extra_P,duration,date_month,label
KCMD,Y,F3,오포,6.9233,348.43500000000006,0.5227425336201549,0.4598405764586331,98,6,1
KCMD,L,F3,산천,6.9522,375.3077,0.5083635811759349,0.4746584628615513,103,6,1
KCMD,K,F3,오포,5.9538,349.3647,0.2617431847861574,0.7128727962781586,177,5,0
GGMD,K,F3,수성,5.8557,2297.6987,0.0527202471050073,0.9425180180734506,10,5,0
KCMD,L,F1,창하,6.0472,344.5318000000001,0.5260035257939664,0.4566722337097715,19,6,0
KCMD,K,F3,오포,6.6156,353.53110000000004,0.5229948306618576,0.4603329470435813,37,6,1
JJBB,L,F2,오포,5.9833,1639.1147,0.0732603585154431,0.9196368277835442,38,5,1
GBMD,K,F3,산천,6.1705,558.2476,0.1847338615107399,0.7983405314189287,12,5,0
GBMD,L,F3,창하,6.3432,576.2177999999999,0.352530989010989,0.6332063736263736,38,4,0
KCMD,K,F3,산천,6.359,361.4138,0.2544493673412366,0.7212984472917415,3,5,0
GGMD,L,F2,창하,6.8271,2348.7268000000004,0.1451951938910301,0.850017841955739,58,6,0
KCMD,Y,F3,산천,6.8692,361.9321000000001,0.5156991093326448,0.4671900090357558,48,6,0
GGMD,L,F1,수성,6.6081,2298.0739,0.0535912161193467,0.9413358920898376,57,5,0
JJBB,K,F3,수성,6.169,1645.7457,0.1589309414128295,0.8349461716419425,57,4,0
JJBB,L,F3,산천,6.1775,1686.3565,0.0706789542769634,0.9223126777510392,2,5,1
KCMD,L,F1,창하,6.0925,385.2127,0.4525419895750021,0.5311959789293693,63,4,0
KCMD,L,F1,창하,6.6696,344.42529999999994,0.5258560662350069,0.4569914287230654,7,6,0
KCMD,K,F3,산천,6.0289,370.8905,0.2514984745364938,0.7253588750684502,27,5,0
KCMD,K,F3,산천,6.8125,365.8739,0.5108701714521793,0.4723635354265648,7,6,1
KCMD,C,F2,창하,6.5372,350.3233,0.2661074463779846,0.7088694860380413,13,5,1
GBMD,K,F3,오포,5.7288,568.4290000000001,0.180806378711263,0.8028884996751322,7,5,0
KCMD,L,F1,창하,5.6658,381.3806,0.2490756814374904,0.7259414496726054,36,5,0
KCMD,L,F3,창하,6.0072,378.2004999999999,0.5026473927965399,0.4825278454688117,28,6,0
GBMD,L,F3,산천,6.3352,556.9356,0.1868745001713698,0.7953495944247687,185,5,0
KCMD,K,F3,산천,6.12,367.064,0.2529535682732895,0.7206518111318347,67,5,0
KCMD,P,F3,수성,6.9094,376.36800000000005,0.506895508788803,0.4762885815163058,37,6,1
JJBB,Y,F3,산천,6.7535,1690.7667,0.1874062574521868,0.8063941908713693,184,6,0
GBMD,P,F3,오포,6.2035,573.7605,0.3547740399453287,0.632424165601164,15,4,0
KCMD,C,F3,창하,5.6805,390.1179000000001,0.4460943081357661,0.5380417063180107,137,4,0
JJBB,K,F3,산천,6.1501,1689.0074,0.0697934787359587,0.9227935005900608,46,5,0
JJBB,K,F3,창하,6.3517,1697.2152,0.15601200347469,0.8376841980573323,15,4,0
GGMD,P,F3,창하,6.8916,2366.7594,0.1426639093247634,0.8526957580648648,50,6,0
JJBB,L,F3,수성,6.2213,1639.2586,0.1614717186127625,0.8322503769667,12,4,0
GBMD,P,F3,산천,6.0497,562.8082999999999,0.1817884650977377,0.8012760716980594,75,5,0
GBMD,Y,F3,창하,5.936,577.134,0.1825771521386031,0.8012077797676065,59,5,0
GBMD,Y,F3,수성,6.7423,659.4890999999999,0.3769856707514751,0.6108586433990052,50,6,0
KCMD,K,F3,오포,6.7972,355.84240000000005,0.5212074918228544,0.4618690618347957,67,6,1
GBMD,C,F3,수성,6.8781,657.1881000000001,0.3718791172749847,0.6158347936091458,80,6,0
GBMD,K,F3,산천,5.7838,562.6651625,0.1820477103301384,0.7989565672701455,122,5,1
KCMD,P,F2,산천,6.9911,364.8151,0.5115420204448236,0.4714652554310601,101,6,0
KCMD,L,F2,산천,6.9304,365.3770999999999,0.5124410715894901,0.4703679244068537,159,6,1
KCMD,L,F1,수성,6.7055,371.9988,0.5067917590231777,0.4766221220002818,13,6,1
KCMD,L,F3,수성,6.8541,380.351,0.5008634910161405,0.4826299360471018,32,6,0
JJBB,K,F2,창하,6.6457,1659.7597000000003,0.1949976417364519,0.7988062854942729,15,6,0
KCMD,Y,F3,산천,6.7241,365.0534,0.5127348521945311,0.4704175150124996,207,6,1
KCMD,L,F1,산천,5.9918,372.8730000000001,0.4562826648595993,0.5264114184066749,3,4,0
KCMD,K,F3,오포,6.7768,353.01,0.4633780180496953,0.5171853023909986,44,4,0
JJBB,C,F3,산천,5.9742,1688.2349,0.1603817498223731,0.8329887206915607,28,4,0
KCMD,Y,F2,오포,6.0273,346.81410000000005,0.268496254414076,0.7079139025535303,58,5,0
KCMD,K,F3,수성,5.2933,377.2308,0.2487563814975247,0.7294840655940595,53,5,0
KCMD,K,F3,수성,6.3289,375.2508625,0.4470472144470809,0.5331706888222674,32,4,0
JJBB,C,F2,오포,6.7315,1644.2503,0.1971007218642507,0.7965943026016181,13,6,0
KCMD,C,F3,수성,6.5143,382.6574,0.2492315269069763,0.7248260186009509,16,5,1
GBMD,C,F3,산천,6.1377,563.2685999999999,0.1858354643195208,0.7957906782893713,8,5,0
GBMD,L,F3,산천,6.8582,565.8601,0.4104544482790214,0.5760621608689899,41,6,0
KCMD,K,F3,창하,6.1235,341.6689,0.523332570413054,0.4599990575690667,65,6,0
GBMD,K,F3,오포,6.6902,574.9504,0.1788559180025694,0.8028687929397307,46,5,0
KCMD,K,F3,수성,5.8162,373.592,0.2483070078296516,0.725830079073653,30,5,0
KCMD,L,F2,오포,6.0525,355.12339999999995,0.2618203200385976,0.7139019781280154,17,5,0
KCMD,C,F3,오포,5.8097,352.4503,0.2649217664471697,0.7097410338508628,29,5,0
KCMD,Y,F3,수성,6.7015,375.52470000000005,0.5017506062900183,0.4818558248752134,93,6,0
KCMD,K,F3,창하,6.342,342.4619,0.4737453394093626,0.5066903888264189,68,4,0
KCMD,L,F3,산천,5.579,368.66,0.448919938158332,0.5326763860191593,29,4,0
KCMD,L,F3,오포,5.9467,356.5668625,0.2580934530730064,0.7147633855189833,49,5,0
KCMD,C,F2,오포,6.1268,357.4399,0.4606846194287049,0.5219929610374439,97,4,1
JJBB,Y,F3,창하,6.6768,1650.6328,0.1940813568189745,0.7996322133085301,4,6,0
KCMD,L,F3,산천,5.68,366.2445,0.2564176587107023,0.7182813940261625,15,5,0
KCMD,C,F3,산천,6.6111,367.915,0.456908011784967,0.5236553324129293,226,4,0
GBMD,Y,F3,창하,6.2825,568.7674999999999,0.1842075262944134,0.7965596683612732,143,5,0
GGMD,Y,F3,수성,5.9284,2290.1266,0.0540571872393061,0.9411182661368204,1,5,0
KCMD,C,F2,오포,5.8704,348.561,0.2667354098227684,0.7068195644238958,46,5,0
JJBB,Y,F3,산천,5.9377,1688.2088,0.0718202023842679,0.9219290399034498,12,5,0
KCMD,Y,F2,오포,6.8012,356.06930000000006,0.523485196561782,0.459550992488578,80,6,0
KCMD,Y,F3,창하,5.8225,346.32360000000006,0.2683913673173816,0.706451257572976,60,5,0
GBMD,K,F3,창하,6.4189,578.1147,0.1784368779319849,0.8047589682197196,31,5,0
JJBB,L,F1,산천,6.2526,1682.6431000000002,0.1579365244898668,0.8356018553004684,8,4,0
KCMD,L,F1,오포,6.2461,346.8894,0.4762587773497129,0.5043096605364542,2,4,0
KCMD,L,F3,창하,5.5575,343.66346250000004,0.2673054888190722,0.7056889515185117,285,5,0
GBMD,K,F3,창하,6.7167,584.9374,0.3975363764611044,0.5894169689641274,45,6,0
KCMD,L,F1,수성,6.5825,373.8755000000001,0.5077730301643013,0.4754508113332316,226,6,0
GBMD,Y,F3,수성,5.8327,658.5542,0.1640360701946942,0.821375456801826,58,5,0
JJBB,C,F3,오포,6.1615,1643.6251,0.1631880256348051,0.8307178453016335,55,4,0
KCMD,K,F3,수성,6.0195,376.6634,0.2477803300839687,0.727079239455651,66,5,0
KCMD,L,F3,오포,5.8636,351.1808,0.2620323217520506,0.7147845555759093,130,5,0
KCMD,P,F3,오포,6.6283,350.3765,0.521553986404595,0.4615804658270538,76,6,0
KCMD,L,F3,창하,6.6438,343.8419,0.523912469144039,0.4587923143638668,98,6,0
KCMD,L,F1,오포,6.7792,351.522,0.466454127903575,0.5141916798314903,68,4,0
KCMD,C,F2,산천,5.7986,367.7438,0.2574606935171225,0.7200356352671666,5,5,0
KCMD,K,F3,오포,6.7002,357.34010000000006,0.5216380780160165,0.4615604494962542,86,6,1
GBMD,C,F3,오포,5.6657,562.5535,0.3622788486050919,0.6235283359749947,120,4,1
GGMD,L,F3,수성,5.7402,2295.406,0.1194115537377383,0.8757849193237619,67,4,1
GBMD,K,F3,오포,6.1004,562.3236625,0.1820830670926517,0.7984716542421014,55,5,0
GBMD,C,F3,수성,5.7528,660.5329,0.3220785310221738,0.6660544917364956,49,4,0
KCMD,Y,F2,산천,5.4907,374.8836,0.452338145262771,0.5300431235596024,66,4,0
KCMD,Y,F3,오포,6.6754,353.6354999999999,0.5168726764574051,0.4662054736731088,3,6,1
KCMD,L,F1,수성,5.7396,373.7665,0.4537102969314719,0.5297519665509177,1,4,0
KCMD,Y,F2,오포,6.0944,354.3533,0.264330406477928,0.7119960216198838,81,5,0
KCMD,Y,F3,산천,6.6413,359.4249,0.5215705494674906,0.4617542620023381,73,6,0
KCMD,K,F3,창하,6.9054,340.55940000000004,0.5303599022913735,0.4521140110984256,13,6,1
KCMD,L,F3,산천,5.9464,361.9701,0.2589743691007464,0.7147626476047549,115,5,0
GBMD,L,F3,오포,6.4872,563.7763,0.3593169353313531,0.6271916474763319,32,4,0
KCMD,C,F2,산천,5.9972,376.9116,0.4502971906855745,0.532895417721161,124,4,1
JJBB,L,F1,창하,5.8341,1654.6652,0.1658486069738917,0.828388795714536,57,4,0
KCMD,Y,F3,산천,5.8148,362.2168,0.4676732680305378,0.5149587000099518,18,4,0
KCMD,L,F3,산천,6.8121,369.8679000000001,0.5079720801090059,0.4754452785561869,140,6,0
GGMD,L,F3,수성,5.8293,2287.3487,0.1227794586139142,0.8726841151446939,44,4,0
KCMD,L,F1,창하,6.0043,345.01120000000003,0.2674697611592067,0.7061075295225231,12,5,0
GGMD,K,F3,창하,6.7387,2362.1111,0.1416738037676665,0.8536012908215075,1,6,0
KCMD,K,F3,오포,6.0879,356.3426,0.2582934933644803,0.7176079908170047,13,5,0
KCMD,C,F3,창하,6.3549,376.9236,0.5067078617469422,0.4782566106684262,119,6,1
GBMD,Y,F3,창하,6.9318,579.8431,0.4036060462824213,0.5831495579938251,41,6,0
GGMD,C,F2,오포,6.801,2408.0002,0.1420820058474351,0.8533712058119961,115,6,1
GGMD,Y,F2,창하,6.7906,2352.5023,0.1440568970071537,0.8512486656848519,16,6,0
KCMD,Y,F2,오포,6.1331,350.7398,0.4732250906453952,0.5086871646120377,73,4,1
KCMD,Y,F3,창하,6.859,341.31280000000004,0.533193414553836,0.4495394138952914,4,6,0
KCMD,L,F1,창하,6.9098,389.2674,0.4974502335339811,0.4861345755176461,87,6,1
GGMD,C,F3,수성,6.8909,2291.6293,0.1478202563751788,0.8472986323452746,58,6,0
KCMD,P,F3,수성,6.2146,376.2096,0.2481885233240655,0.7263855421686747,51,5,0
JJBB,L,F3,산천,6.4136,1692.7718,0.1580251455548367,0.8359325632959838,30,4,0
KCMD,Y,F3,오포,6.4049,356.40500000000003,0.4679785904159781,0.5121129391479273,24,4,0
GBMD,Y,F2,오포,5.8407,559.1773999999999,0.3597920708798295,0.6271265631133291,59,4,1
KCMD,L,F3,수성,6.7456,375.7098,0.5064314662126967,0.4773160723133408,43,6,0
GBMD,C,F3,오포,6.1552,558.1574625,0.1869512801922065,0.7935023137288352,62,5,0
JJBB,K,F3,수성,5.9673,1638.4538,0.0725627511027449,0.920660691709044,9,5,1
KCMD,K,F3,오포,5.9192,353.9663,0.4606904481132075,0.5217663620283018,23,4,0
KCMD,K,F3,산천,6.0511,364.35390000000007,0.2541647660789718,0.7225946492671996,5,5,0
KCMD,L,F1,산천,6.6945,365.1169,0.5141852484931049,0.4692476448739863,34,6,1
JJBB,L,F1,수성,6.5212,1646.928,0.1656601724528017,0.8280389150054048,15,4,0
JJBB,C,F3,오포,6.6853,1653.5143000000005,0.1913059004478343,0.8022757068067908,120,6,1
JJBB,Y,F2,수성,6.7174,1639.4188,0.1944235645186456,0.7993733421750664,119,6,1
KCMD,C,F1,산천,5.6285,368.3365,0.2573118132405271,0.720166777460603,227,5,1
JJBB,L,F1,오포,6.1248,1640.6439,0.0732013293803137,0.9194939723923802,216,5,0
GBMD,L,F3,수성,6.3339,662.1912,0.3272262453368444,0.660513495720869,35,4,0
KCMD,C,F2,창하,6.7098,339.7999,0.5349296665919607,0.4479716029689004,198,6,1
GBMD,L,F3,오포,6.2753,563.8081999999999,0.3595080366948052,0.6254181410775493,32,4,0
GGMD,K,F3,창하,6.4919,2348.6241,0.051640017190619,0.9433248183537974,3,5,0
GGMD,L,F2,산천,6.3056,2356.994,0.1190664450468339,0.8764372752659623,91,4,1
JJBB,C,F3,수성,6.1415,1647.7144,0.073404197146476,0.9193962626313352,37,5,0
KCMD,P,F3,창하,5.7409,383.8237,0.4500312439247924,0.532984836281834,49,4,0
JJBB,C,F3,오포,5.6528,1645.8788,0.0735441523443178,0.9202153663800332,41,5,0
KCMD,K,F3,오포,6.6384,354.5894,0.5202862769648121,0.4624636773873803,25,6,0
KCMD,K,F3,산천,6.8408,366.6804,0.5085318559556787,0.4746426075025241,3,6,0
GBMD,L,F3,산천,6.3179,561.5628999999999,0.3615197774687065,0.6248265924895687,131,4,1
KCMD,L,F3,수성,5.8792,370.8897,0.2501535113516057,0.7271491589224797,10,5,0
KCMD,K,F3,산천,6.8348,369.5157000000001,0.5048690286778688,0.477984787923474,37,6,1
KCMD,L,F3,오포,6.2817,359.6213,0.4646976009194081,0.5166230426662836,44,4,0
GBMD,K,F3,산천,6.7873,568.8303,0.3999098615952641,0.5866528124419875,40,6,0
JJBB,L,F3,수성,6.6876,1650.006,0.1604797515653403,0.8331680468592204,39,4,1
JJBB,L,F3,창하,5.8986,1699.7451,0.0699827834351663,0.9231473727087576,4,5,0
GBMD,C,F3,수성,6.0647,663.1158,0.3222541843629828,0.6657989698484894,52,4,0
JJBB,Y,F3,오포,6.1283,1651.5624,0.1589571227907071,0.8344848772699253,12,4,0
KCMD,K,F3,창하,5.9775,341.1693,0.2656016502881784,0.7073211842268939,10,5,0
GBMD,L,F1,창하,6.6237,579.6209000000001,0.4076967836754281,0.579499205166915,74,6,1
GBMD,C,F3,창하,6.8167,577.8916999999999,0.4063423698510431,0.5804514910756434,51,6,0
JJBB,K,F3,창하,6.8771,1646.9047,0.189826964460862,0.8036464824402598,21,6,0
JJBB,L,F1,수성,5.7368,1642.9632,0.0731361277936674,0.9195878273621289,23,5,0
KCMD,L,F3,수성,6.1624,369.8102,0.2547619973555262,0.7190833787042079,101,5,1
GBMD,C,F3,오포,5.6859,572.1904999999999,0.1838055520628135,0.7994055352976513,225,5,0
JJBB,Y,F3,수성,5.6287,1647.8541,0.1622982153311933,0.8316950820665011,40,4,0
GBMD,K,F3,오포,6.5807,562.8324,0.4096520223509509,0.5770568513866817,69,6,1
KCMD,C,F2,산천,5.972,366.5236,0.4566053319543796,0.5264782096584217,13,4,0
GBMD,L,F2,수성,6.3055,658.4729,0.1628945860428034,0.8202816603134265,14,5,0
KCMD,L,F3,수성,6.383,371.8256,0.4457729128334867,0.5344779208831646,28,4,0
GBMD,C,F2,오포,6.1137,561.1014,0.3621270201682917,0.6245285160945638,72,4,0
KCMD,K,F3,산천,6.7196,372.7534,0.5022822958479072,0.4811024922882329,31,6,0
JJBB,L,F3,창하,5.792,1638.4747625,0.1604009779205465,0.8327952885475541,47,4,0
KCMD,K,F3,오포,5.3689,352.81409999999994,0.2591070451644277,0.7148787307762445,72,5,0
JJBB,Y,F2,오포,6.15,1635.0605,0.1652255319148936,0.828298125633232,77,4,1
GBMD,P,F3,창하,6.3726,586.4801,0.3422760923529799,0.6441863096153424,70,4,0
KCMD,L,F1,수성,5.9208,381.6173,0.4524150313152401,0.531130549756437,99,4,0
GBMD,L,F3,창하,5.7224,580.0528999999999,0.3528527463413037,0.6330312885377218,10,4,0
JJBB,Y,F3,수성,6.1453,1644.8687,0.0735436095270043,0.919640333221514,15,5,0
GGMD,C,F3,창하,6.67,2352.2609,0.1469104274651113,0.8484595962328532,52,6,1
GBMD,Y,F2,산천,6.1179,563.3411,0.1861304520109818,0.7972334493787325,48,5,1
KCMD,L,F2,오포,6.884,357.0087,0.5102765836430735,0.4722274837634422,41,6,0
GGMD,Y,F3,수성,6.2045,2291.5614,0.0540246701679033,0.94096545437374,32,5,0
KCMD,C,F3,수성,5.6834,367.3634625,0.2568222109414659,0.7172546028739897,116,5,1
KCMD,C,F3,오포,6.7843,354.32860000000005,0.2640042925341999,0.7107325390139207,210,5,1
GGMD,C,F3,수성,6.6327,2291.9410000000003,0.0539957227241567,0.9408122719230912,11,5,0
GBMD,L,F3,창하,5.1756,580.1417000000001,0.1808458378856818,0.8023313095550916,21,5,0
KCMD,C,F3,오포,6.1738,350.92420000000004,0.2660258484689131,0.7097694268031229,29,5,0
JJBB,Y,F3,수성,6.3887,1648.0860000000002,0.1615691393999384,0.8323120199178843,5,4,0
KCMD,C,F2,산천,5.9388,368.2921,0.4544527676120768,0.5264925949222323,41,4,0
KCMD,L,F1,창하,6.8029,338.93069999999994,0.5307130673489513,0.4516546733829055,18,6,0
JJBB,L,F3,수성,5.8571,1649.0519000000002,0.1635742988065864,0.8303801299159072,35,4,0
KCMD,K,F3,수성,6.8054,376.6152,0.5053267480098018,0.4781747311486649,167,6,1
KCMD,K,F3,창하,5.815,346.1715,0.2644545641447368,0.7117012746710526,17,5,0
JJBB,Y,F3,수성,5.6677,1644.2415999999998,0.162550290081587,0.8316725593440666,103,4,0
KCMD,Y,F3,수성,6.3823,383.1537000000001,0.4583462206955069,0.5243724424858696,11,4,0
GGMD,L,F3,산천,6.8637,2355.1073,0.1421834288880759,0.8529690663402232,165,6,1
KCMD,L,F3,오포,6.2024,348.366,0.263438430476812,0.7104580495166619,33,5,1
KCMD,C,F2,오포,5.7956,358.1268,0.2619192260992456,0.7128461951870061,6,5,1
GBMD,L,F3,수성,6.3051,666.4651,0.3237300044849753,0.6642398963472368,5,4,1
GGMD,L,F3,수성,6.8487,2292.9701,0.0535498581813554,0.941203796060274,19,5,0
KCMD,Y,F2,산천,6.9446,374.6461000000001,0.5031804269596731,0.4797803731735116,6,6,1
JJBB,C,F3,오포,6.8645,1648.8847,0.1953821688426739,0.7982169326769004,187,6,0
JJBB,C,F3,오포,5.9831,1635.0216,0.1620156556768359,0.8316234499455765,169,4,1
JJBB,Y,F2,산천,6.3377,1682.4071,0.1618429167243185,0.8313766776699413,81,4,0
KCMD,C,F3,오포,6.7217,356.74770000000007,0.4757621561781486,0.5063267478497829,5,4,0
KCMD,L,F3,산천,6.1046,367.5128,0.4601858012055043,0.5224508131468213,24,4,0
KCMD,K,F3,창하,5.8533,380.4669,0.2476504671821338,0.7299685347556647,58,5,0
KCMD,K,F3,수성,6.6627,368.74390000000005,0.5088852142581393,0.4745128040149273,28,6,1
GBMD,C,F2,창하,6.0785,581.3956000000001,0.3541373879989139,0.6314369807222374,11,4,0
GGMD,C,F3,창하,6.679,2342.7209000000003,0.1433737068887151,0.85185204443394,42,6,1
KCMD,L,F3,오포,6.7375,354.6681,0.5182857479634335,0.4645049375278309,107,6,0
GGMD,K,F3,창하,6.1575,2355.0117,0.0514253020064289,0.9439000312627756,106,5,0
GBMD,L,F3,산천,6.3007,563.0541,0.1843225066545846,0.7972108795378603,119,5,0
KCMD,L,F3,오포,6.4832,353.7016,0.2629917405318292,0.7125334407735697,219,5,0
JJBB,K,F3,오포,5.9618,1650.2781,0.1616991970788194,0.8323135931731526,26,4,0
KCMD,L,F3,수성,5.6527,378.2612,0.45172635007089,0.5309897946291955,41,4,0
JJBB,C,F3,수성,6.1772,1643.2991,0.0736153734233175,0.919595686577354,54,5,0
KCMD,C,F2,오포,6.3553,349.3676,0.4753903248720662,0.5064693176381903,67,4,0
GBMD,K,F3,창하,6.7255,578.5346999999999,0.4037692129372991,0.5831003759436386,22,6,1
KCMD,K,F3,창하,5.3715,377.2394625,0.24840630236724,0.7266203025983782,31,5,0
GBMD,K,F3,수성,6.742,662.6902,0.3690138912227637,0.61865438114976,11,6,0
KCMD,C,F2,산천,5.4843,364.2966,0.4606231373223292,0.5219747248968363,145,4,0
KCMD,L,F1,창하,6.5708,377.5301,0.5020589398481853,0.4816356445748548,6,6,0
KCMD,P,F2,오포,6.1052,355.8211,0.4663400601364635,0.5143707355152076,30,4,1
KCMD,Y,F2,오포,5.4722,342.9922000000001,0.4770359585263621,0.5044373851018458,85,4,1
KCMD,L,F3,오포,5.7789,355.809,0.2602892220992251,0.7161296165844823,45,5,0
JJBB,C,F3,산천,6.3262,1689.9996,0.0717506775954496,0.9216386630237392,7,5,0
JJBB,K,F3,산천,5.9999,1685.3738625,0.0710033245480692,0.9215635560087924,83,5,0
KCMD,K,F3,산천,6.1319,365.19,0.25322488720019,0.7226905723106151,26,5,0
KCMD,L,F3,오포,5.9608,356.9,0.2618275855183018,0.7127024382451025,88,5,0
JJBB,K,F3,오포,5.9524,1639.2626,0.1616741254909124,0.8317667772805228,36,4,0
KCMD,L,F1,창하,6.5009,371.3749,0.2523602146356637,0.7220135702620732,7,5,0
KCMD,L,F3,수성,6.1788,380.4681,0.4470471027247765,0.535757375202422,46,4,0
JJBB,Y,F2,창하,6.9636,1645.8475,0.1945333572836461,0.7990249147983804,22,6,0
GBMD,L,F3,오포,6.67,574.1410999999998,0.406710732441911,0.5802746025489421,13,6,0
KCMD,Y,F3,오포,6.7191,356.6541,0.5227981153995095,0.4603770491803279,80,6,0
KCMD,C,F3,수성,6.3393,378.0092,0.2521160887150881,0.7246136446412483,38,5,0
KCMD,K,F3,수성,6.8587,376.6339,0.5044598408380158,0.4788003101878925,23,6,0
GBMD,C,F2,산천,5.9032,558.0847,0.3604758537078197,0.6264842504658629,42,4,0
GBMD,K,F2,수성,6.7403,656.7136,0.3685802381827954,0.6192315163173131,37,6,1
GGMD,L,F3,창하,7.0067,2362.957,0.1431376218239245,0.8519857795469213,13,6,0
KCMD,L,F3,오포,6.9015,364.9824,0.5120708081107942,0.4710848380809788,55,6,0
KCMD,K,F3,수성,6.6992,373.0818,0.5083402885569607,0.4746708567648031,57,6,0
KCMD,C,F3,창하,6.8139,384.836,0.5014268529540756,0.4822204122548712,20,6,1
GBMD,C,F3,오포,6.3637,569.4064000000001,0.1845125320840989,0.7986400549812755,52,5,0
JJBB,Y,F2,산천,5.8856,1687.9621000000002,0.0717801790002182,0.921175562104344,28,5,0
JJBB,L,F1,오포,6.7921,1650.0718000000002,0.1918976332424724,0.8017490974641537,187,6,1
KCMD,L,F3,산천,5.713,371.8868,0.2539423226509023,0.7231775046670815,208,5,0
KCMD,P,F3,오포,6.8055,349.2816,0.5249250757108959,0.457912083590073,16,6,1
KCMD,K,F3,산천,6.7033,366.3456,0.5091647794184256,0.4740926326142378,16,6,0
JJBB,Y,F3,수성,6.7216,1647.3574999999998,0.1938098521449902,0.7999016727767122,54,6,0
JJBB,Y,F3,오포,5.7179,1648.3419,0.0733729308883237,0.9193001271583456,114,5,0
GBMD,Y,F2,오포,6.6403,563.5349,0.4129968113609274,0.5740924603457584,155,6,1
KCMD,Y,F3,산천,6.7861,368.9733,0.2563958995147239,0.7190920075617314,37,5,1
GBMD,K,F3,산천,6.8263,562.8997999999999,0.4061095011705013,0.5805065640888136,18,6,0
JJBB,L,F3,오포,6.7343,1648.1195,0.0727072707996205,0.919658222197422,113,5,0
KCMD,Y,F2,산천,5.794,366.48890000000006,0.4648269519200838,0.5185625548292159,38,4,1
GBMD,Y,F3,창하,6.2742,565.1331,0.3546978657752635,0.6318077744362584,1,4,0
KCMD,Y,F3,창하,6.4578,387.2747,0.4928770786858649,0.4908673443520583,24,6,1
JJBB,K,F3,오포,5.9409,1627.3571,0.162653184239966,0.8312979091851799,104,4,0
KCMD,L,F1,수성,6.4705,372.12729999999993,0.5094633412772248,0.4742468808543718,3,6,0
KCMD,C,F2,산천,5.7343,364.97730000000007,0.4611912737267026,0.5224559821351886,16,4,0
KCMD,L,F1,오포,6.7392,353.03130000000004,0.5197650253867044,0.4631680245601606,87,6,0
KCMD,Y,F3,수성,6.6645,365.3627000000001,0.514793824356062,0.4689006532424698,31,6,0
KCMD,K,F3,산천,6.1359,368.2324,0.2526485678900705,0.7238837012718945,46,5,1
JJBB,K,F3,수성,5.5268,1649.0686,0.1637666036065045,0.8297117010143295,37,4,0
JJBB,K,F3,수성,6.7323,1639.5999000000002,0.1917706280712906,0.8017015377845146,24,6,0
KCMD,L,F3,산천,6.7181,366.79980000000006,0.5082121675170288,0.4749939136515501,72,6,0
GBMD,K,F3,오포,5.9122,571.3607,0.3505088837711247,0.6356715952961071,11,4,0
KCMD,P,F3,오포,6.4179,348.01770000000005,0.480777170787809,0.5003129672225417,9,4,0
KCMD,K,F3,산천,6.0174,363.545,0.2543619494168835,0.7222796177458128,23,5,0
JJBB,Y,F3,오포,6.3376,1644.8167,0.1639827438316766,0.8299191180180635,43,4,0
JJBB,Y,F3,오포,6.0303,1636.3447,0.0739251680039556,0.919439406198728,167,5,0
JJBB,L,F3,수성,6.9173,1634.8683,0.1956458839722376,0.7979560429905994,32,6,0
KCMD,L,F3,산천,5.8776,373.8738625000001,0.4535580165056076,0.5274372046272132,1,4,0
KCMD,C,F3,오포,5.8087,359.666,0.2615715052801146,0.7152834954159457,146,5,0
